payment_id,payment_method,payment_status,payment_amount
30643_1,MasterCard,Paid,418.0
30644_1,Discover,Pending,1010.0
30645_1,Amex,Paid,256.0
30646_1,Cash,Paid,260.0
30648_1,Discover,Paid,544.0
30649_1,Visa,Paid,243.0
30650_1,Discover,Paid,680.0
30651_1,MasterCard,Pending,141.0
30652_1,MasterCard,Paid,84.0
30653_1,Visa,Pending,415.0
30654_1,MasterCard,Paid,516.0
30655_1,Discover,Paid,900.0
30656_1,Visa,Pending,665.0
30659_1,Amex,Paid,62.0
30660_1,Cash,Paid,715.0
30661_1,Visa,Paid,660.0
30662_1,Visa,Paid,615.0
30663_1,Cash,Pending,130.0
30664_1,Visa,Paid,84.0
30665_1,Discover,Paid,408.0
30666_1,MasterCard,Paid,274.0
30667_1,MasterCard,Paid,152.0
30668_1,Visa,Pending,1215.0
30669_1,MasterCard,Paid,972.0
30670_1,MasterCard,Paid,400.0
30673_1,Discover,Paid,508.0
30674_1,Amex,Pending,300.0
30675_1,Cash,Paid,605.0
30676_1,Visa,Paid,380.0
30677_1,Amex,Paid,352.0
30678_1,Cash,Paid,192.0
30679_1,Visa,Paid,1130.0
30680_1,Discover,Paid,355.0
30681_1,Discover,Paid,964.0
30682_1,MasterCard,Paid,255.0
30683_1,MasterCard,Pending,325.0
30684_1,Cash,Paid,560.0
30685_1,Discover,Pending,340.0
30686_1,Visa,Pending,408.0
30687_1,Visa,Paid,1215.0
30689_1,MasterCard,Pending,300.0
30691_1,Discover,Paid,405.0
30692_1,Visa,Pending,180.0
30693_1,MasterCard,Pending,138.0
30694_1,Amex,Paid,222.0
30695_1,Amex,Paid,447.0
30697_1,Cash,Pending,612.0
30699_1,Cash,Paid,1250.0
30700_1,Cash,Pending,1080.0
30701_1,Discover,Pending,226.0
30702_1,Cash,Pending,130.0
30703_1,Cash,Pending,352.0
30704_1,MasterCard,Paid,305.0
30705_1,Discover,Pending,432.0
30706_1,MasterCard,Paid,213.0
30707_1,Discover,Pending,150.0
30708_1,Amex,Paid,316.0
30709_1,Cash,Pending,378.0
30710_1,Discover,Paid,272.0
30711_1,Discover,Pending,1200.0
30712_1,Visa,Paid,1085.0
30713_1,Cash,Pending,494.0
30714_1,MasterCard,Pending,228.0
30715_1,MasterCard,Pending,243.0
30716_1,Cash,Paid,696.0
30717_1,Amex,Pending,360.0
30718_1,MasterCard,Pending,488.0
30719_1,MasterCard,Pending,130.0
30720_1,MasterCard,Pending,438.0
30721_1,Cash,Pending,747.0
30722_1,Cash,Paid,300.0
30723_1,Amex,Paid,328.0
30725_1,Cash,Paid,160.0
30726_1,Discover,Paid,440.0
30727_1,Amex,Pending,213.0
30728_1,Visa,Paid,484.0
30730_1,Amex,Pending,133.0
30732_1,MasterCard,Pending,512.0
30733_1,Discover,Pending,625.0
30734_1,Discover,Paid,363.0
30736_1,Amex,Pending,66.0
30737_1,Visa,Pending,73.0
30738_1,Amex,Pending,572.0
30739_1,Cash,Pending,286.0
30742_1,Discover,Pending,328.0
30743_1,Visa,Pending,244.0
30744_1,Cash,Paid,730.0
30745_1,MasterCard,Pending,296.0
30746_1,MasterCard,Paid,422.0
30748_1,MasterCard,Paid,68.0
30749_1,Amex,Paid,86.0
30750_1,Cash,Pending,83.0
30751_1,Amex,Paid,426.0
30752_1,Visa,Pending,336.0
30753_1,Visa,Paid,207.0
30756_1,MasterCard,Pending,424.0
30757_1,Cash,Paid,216.0
30758_1,Discover,Paid,242.0
30760_1,Visa,Pending,824.0
30761_1,Visa,Paid,325.0
30762_1,Discover,Paid,80.0
30764_1,Cash,Pending,250.0
30765_1,MasterCard,Pending,232.0
30766_1,Discover,Paid,440.0
30768_1,Visa,Pending,447.0
30769_1,Visa,Pending,250.0
30770_1,MasterCard,Paid,410.0
30771_1,Visa,Pending,256.0
30773_1,Amex,Pending,832.0
30775_1,Amex,Paid,378.0
30776_1,Amex,Pending,1200.0
30778_1,Amex,Pending,370.0
30779_1,Cash,Paid,300.0
30781_1,MasterCard,Pending,355.0
30782_1,Discover,Paid,633.0
30783_1,Visa,Pending,524.0
30784_1,MasterCard,Pending,355.0
30785_1,MasterCard,Pending,201.0
30786_1,Discover,Pending,434.0
30787_1,Discover,Paid,149.0
30788_1,Discover,Pending,300.0
30789_1,Amex,Paid,258.0
30790_1,Cash,Pending,198.0
30792_1,Cash,Paid,209.0
30793_1,Cash,Paid,246.0
30794_1,MasterCard,Pending,350.0
30795_1,Amex,Paid,258.0
30796_1,Cash,Paid,928.0
30797_1,Visa,Paid,192.0
30799_1,Cash,Paid,250.0
30800_1,MasterCard,Paid,266.0
30802_1,Amex,Pending,426.0
30803_1,Cash,Pending,417.0
30804_1,Amex,Paid,178.0
30806_1,Cash,Paid,84.0
30807_1,Cash,Pending,429.0
30808_1,Visa,Paid,325.0
30810_1,Amex,Pending,640.0
30811_1,Cash,Pending,128.0
30812_1,Amex,Paid,666.0
30813_1,Visa,Paid,726.0
30814_1,Visa,Paid,648.0
30815_1,MasterCard,Paid,420.0
30816_1,Discover,Paid,242.0
30817_1,MasterCard,Pending,228.0
30818_1,Cash,Pending,1125.0
30819_1,Visa,Pending,666.0
30820_1,Visa,Paid,134.0
30821_1,MasterCard,Pending,296.0
30822_1,Discover,Paid,324.0
30823_1,Visa,Paid,1095.0
30824_1,MasterCard,Paid,146.0
30825_1,MasterCard,Pending,363.0
30826_1,Cash,Paid,560.0
30828_1,MasterCard,Paid,248.0
30829_1,Cash,Paid,442.0
30830_1,Discover,Paid,492.0
30831_1,MasterCard,Pending,231.0
30832_1,Cash,Pending,424.0
30833_1,Cash,Paid,128.0
30834_1,Amex,Pending,1140.0
30835_1,Discover,Pending,1165.0
30836_1,Visa,Paid,249.0
30837_1,Cash,Paid,262.0
30838_1,Cash,Paid,120.0
30840_1,Visa,Paid,405.0
30841_1,MasterCard,Paid,635.0
30842_1,Amex,Pending,125.0
30844_1,Cash,Pending,488.0
30845_1,Discover,Paid,548.0
30846_1,Discover,Pending,610.0
30847_1,Visa,Paid,242.0
30849_1,Visa,Pending,944.0
30850_1,Discover,Paid,126.0
30851_1,Amex,Paid,824.0
30852_1,Amex,Pending,223.0
30853_1,Amex,Paid,262.0
30854_1,Cash,Pending,120.0
30855_1,MasterCard,Pending,729.0
30856_1,MasterCard,Pending,414.0
30857_1,Discover,Pending,420.0
30858_1,Cash,Pending,217.0
30859_1,Discover,Paid,422.0
30860_1,Discover,Pending,240.0
30861_1,Amex,Paid,256.0
30862_1,Discover,Paid,672.0
30864_1,MasterCard,Paid,432.0
30865_1,Discover,Paid,488.0
30867_1,Amex,Paid,387.0
30868_1,Cash,Paid,600.0
30869_1,Cash,Pending,630.0
30870_1,Discover,Paid,630.0
30871_1,Discover,Paid,248.0
30872_1,Visa,Pending,214.0
30873_1,MasterCard,Pending,447.0
30874_1,MasterCard,Pending,482.0
30877_1,Visa,Paid,972.0
30878_1,Discover,Pending,896.0
30879_1,Cash,Paid,900.0
30883_1,Discover,Pending,146.0
30884_1,Visa,Paid,237.0
30885_1,Amex,Pending,725.0
30886_1,MasterCard,Paid,62.0
30887_1,MasterCard,Pending,685.0
30888_1,MasterCard,Pending,387.0
30889_1,MasterCard,Pending,142.0
30890_1,MasterCard,Paid,1015.0
30891_1,Cash,Paid,621.0
30892_1,Amex,Paid,1250.0
30893_1,Discover,Pending,980.0
30894_1,MasterCard,Pending,192.0
30895_1,Cash,Paid,70.0
30896_1,MasterCard,Pending,1150.0
30897_1,MasterCard,Pending,280.0
30898_1,Amex,Paid,166.0
30899_1,MasterCard,Pending,340.0
30902_1,Cash,Pending,390.0
30903_1,Amex,Paid,447.0
30904_1,Cash,Pending,286.0
30905_1,Amex,Pending,162.0
30907_1,Visa,Pending,81.0
30908_1,Amex,Pending,444.0
30910_1,Visa,Pending,705.0
30911_1,Cash,Paid,620.0
30913_1,Amex,Pending,844.0
30915_1,Visa,Pending,122.0
30916_1,Visa,Pending,1070.0
30917_1,MasterCard,Paid,145.0
30918_1,Discover,Paid,88.0
30919_1,Visa,Paid,82.0
30921_1,Amex,Paid,657.0
30922_1,Discover,Paid,125.0
30923_1,MasterCard,Pending,87.0
30924_1,Amex,Pending,441.0
30925_1,MasterCard,Paid,417.0
30928_1,Cash,Paid,1235.0
30929_1,Cash,Paid,1065.0
30930_1,Cash,Paid,227.0
30931_1,Amex,Pending,715.0
30932_1,Cash,Pending,272.0
30935_1,Cash,Paid,125.0
30936_1,Amex,Pending,684.0
30938_1,Discover,Paid,68.0
30939_1,Discover,Pending,450.0
30941_1,Cash,Paid,400.0
30942_1,Visa,Pending,292.0
30943_1,Amex,Pending,390.0
30944_1,Discover,Paid,458.0
30946_1,Discover,Paid,82.0
30948_1,Cash,Paid,120.0
30949_1,MasterCard,Paid,127.0
30950_1,Visa,Pending,228.0
30951_1,Amex,Paid,64.0
30953_1,MasterCard,Pending,544.0
30954_1,Visa,Paid,298.0
30955_1,Cash,Paid,544.0
30957_1,Visa,Pending,516.0
30958_1,Discover,Pending,868.0
30959_1,Discover,Pending,442.0
30960_1,Cash,Paid,892.0
30961_1,Cash,Paid,352.0
30963_1,Cash,Pending,588.0
30964_1,Amex,Pending,556.0
30965_1,Visa,Paid,300.0
30966_1,Visa,Pending,64.0
30967_1,Visa,Paid,240.0
30968_1,MasterCard,Pending,705.0
30969_1,Visa,Paid,675.0
30970_1,Cash,Pending,1070.0
30971_1,Discover,Pending,450.0
30974_1,Amex,Paid,636.0
30975_1,Amex,Pending,580.0
30976_1,Visa,Pending,669.0
30977_1,MasterCard,Paid,888.0
30978_1,Amex,Paid,328.0
30979_1,Visa,Paid,140.0
30980_1,Cash,Pending,705.0
30981_1,Discover,Paid,832.0
30982_1,Cash,Pending,80.0
30984_1,MasterCard,Pending,144.0
30985_1,Discover,Pending,70.0
30987_1,Cash,Paid,648.0
30988_1,MasterCard,Paid,375.0
30989_1,Visa,Paid,158.0
30990_1,Discover,Pending,258.0
30991_1,Amex,Pending,720.0
30993_1,Cash,Pending,242.0
30994_1,Discover,Pending,1205.0
30995_1,Discover,Paid,447.0
30996_1,Visa,Paid,158.0
30999_1,Amex,Pending,238.0
31001_1,Amex,Pending,424.0
31002_1,Discover,Paid,228.0
31003_1,MasterCard,Pending,564.0
31004_1,Amex,Pending,231.0
31005_1,MasterCard,Paid,174.0
31006_1,Amex,Paid,378.0
31008_1,MasterCard,Paid,228.0
31009_1,MasterCard,Paid,660.0
31010_1,Cash,Paid,648.0
31011_1,Visa,Paid,71.0
31012_1,Visa,Pending,423.0
31013_1,MasterCard,Paid,264.0
31014_1,Discover,Pending,592.0
31016_1,Discover,Paid,130.0
31018_1,Discover,Pending,414.0
31019_1,MasterCard,Pending,228.0
31020_1,Amex,Pending,344.0
31021_1,Discover,Pending,1145.0
31022_1,Cash,Pending,238.0
31023_1,Discover,Paid,1160.0
31024_1,Visa,Paid,130.0
31025_1,Discover,Paid,576.0
31026_1,Visa,Paid,480.0
31027_1,Visa,Paid,488.0
31029_1,Visa,Pending,240.0
31031_1,MasterCard,Pending,141.0
31032_1,Discover,Pending,132.0
31033_1,Cash,Paid,381.0
31035_1,Discover,Paid,120.0
31037_1,Visa,Paid,300.0
31038_1,MasterCard,Paid,272.0
31040_1,Cash,Pending,288.0
31041_1,Discover,Paid,536.0
31042_1,Cash,Pending,146.0
31044_1,Amex,Pending,292.0
31045_1,Visa,Pending,524.0
31046_1,Discover,Pending,340.0
31047_1,Cash,Pending,864.0
31049_1,Amex,Paid,134.0
31050_1,MasterCard,Paid,76.0
31052_1,MasterCard,Paid,228.0
31053_1,MasterCard,Pending,438.0
31054_1,Amex,Pending,406.0
31055_1,Visa,Paid,288.0
31056_1,Visa,Pending,149.0
31057_1,MasterCard,Paid,219.0
31058_1,Discover,Paid,496.0
31059_1,Discover,Paid,715.0
31062_1,Cash,Paid,332.0
31063_1,Visa,Pending,202.0
31064_1,Visa,Pending,480.0
31065_1,MasterCard,Pending,137.0
31066_1,Cash,Paid,189.0
31067_1,Amex,Paid,399.0
31068_1,Cash,Pending,615.0
31069_1,Cash,Pending,416.0
31070_1,Cash,Pending,224.0
31072_1,Amex,Paid,592.0
31073_1,Visa,Pending,488.0
31075_1,Visa,Pending,234.0
31076_1,Visa,Pending,1020.0
31077_1,Visa,Pending,262.0
31079_1,Cash,Pending,144.0
31080_1,MasterCard,Paid,203.0
31081_1,Discover,Paid,335.0
31082_1,Discover,Paid,375.0
31083_1,Visa,Pending,1200.0
31084_1,Amex,Paid,445.0
31085_1,Discover,Paid,217.0
31087_1,MasterCard,Pending,129.0
31089_1,MasterCard,Paid,372.0
31090_1,Cash,Paid,64.0
31092_1,Cash,Pending,972.0
31093_1,Cash,Pending,844.0
31095_1,Visa,Pending,828.0
31097_1,Visa,Pending,210.0
31098_1,Visa,Pending,1085.0
31099_1,Discover,Pending,135.0
31100_1,Cash,Paid,544.0
31101_1,MasterCard,Pending,588.0
31103_1,MasterCard,Paid,320.0
31104_1,Discover,Paid,1030.0
31106_1,Cash,Paid,320.0
31108_1,Visa,Pending,144.0
31110_1,MasterCard,Pending,695.0
31111_1,Amex,Pending,446.0
31114_1,Discover,Pending,213.0
31115_1,Amex,Paid,141.0
31116_1,MasterCard,Paid,450.0
31117_1,Visa,Pending,146.0
31118_1,Cash,Paid,205.0
31119_1,MasterCard,Pending,735.0
31123_1,Discover,Pending,286.0
31124_1,Cash,Pending,560.0
31125_1,Visa,Pending,164.0
31127_1,MasterCard,Pending,207.0
31130_1,Discover,Pending,804.0
31131_1,MasterCard,Paid,606.0
31132_1,Amex,Paid,711.0
31133_1,MasterCard,Paid,466.0
31134_1,Discover,Pending,696.0
31135_1,Discover,Paid,249.0
31137_1,Amex,Paid,150.0
31138_1,Cash,Paid,410.0
31139_1,Visa,Pending,1000.0
31141_1,Cash,Pending,860.0
31142_1,Cash,Pending,663.0
31144_1,Amex,Pending,380.0
31145_1,Cash,Pending,428.0
31147_1,Cash,Paid,940.0
31148_1,Cash,Paid,414.0
31149_1,MasterCard,Pending,464.0
31150_1,Visa,Paid,908.0
31151_1,Discover,Pending,192.0
31152_1,Visa,Paid,310.0
31153_1,Cash,Paid,248.0
31154_1,MasterCard,Pending,246.0
31155_1,Discover,Pending,176.0
31156_1,MasterCard,Pending,180.0
31157_1,MasterCard,Paid,366.0
31158_1,Cash,Pending,884.0
31159_1,Cash,Pending,450.0
31160_1,Cash,Paid,340.0
31161_1,Visa,Pending,600.0
31162_1,Discover,Pending,81.0
31163_1,MasterCard,Paid,325.0
31164_1,Discover,Paid,684.0
31165_1,Cash,Paid,176.0
31166_1,Cash,Paid,606.0
31169_1,Discover,Paid,61.0
31171_1,Visa,Paid,474.0
31172_1,Visa,Paid,340.0
31173_1,Amex,Pending,454.0
31174_1,Discover,Paid,422.0
31175_1,Visa,Pending,369.0
31176_1,Amex,Paid,972.0
31177_1,Amex,Pending,142.0
31178_1,Amex,Pending,298.0
31179_1,Cash,Paid,124.0
31180_1,Visa,Paid,71.0
31182_1,Cash,Paid,132.0
31183_1,Visa,Paid,125.0
31185_1,Discover,Pending,70.0
31187_1,Discover,Pending,610.0
31189_1,Discover,Paid,496.0
31190_1,Visa,Pending,264.0
31191_1,Cash,Paid,256.0
31192_1,Discover,Paid,492.0
31193_1,MasterCard,Pending,120.0
31194_1,Discover,Paid,884.0
31196_1,Amex,Paid,996.0
31197_1,MasterCard,Paid,420.0
31200_1,Amex,Paid,258.0
31201_1,MasterCard,Paid,284.0
31202_1,MasterCard,Paid,432.0
31203_1,Cash,Pending,160.0
31204_1,Discover,Paid,150.0
31205_1,Visa,Paid,444.0
31206_1,Visa,Paid,85.0
31208_1,MasterCard,Pending,665.0
31209_1,Visa,Paid,222.0
31210_1,Amex,Paid,247.0
31211_1,Visa,Paid,482.0
31212_1,Visa,Pending,262.0
31214_1,Discover,Paid,260.0
31219_1,Amex,Paid,384.0
31222_1,MasterCard,Paid,612.0
31224_1,Cash,Pending,345.0
31225_1,Cash,Paid,246.0
31226_1,Discover,Paid,206.0
31227_1,Cash,Pending,395.0
31229_1,Discover,Paid,428.0
31230_1,MasterCard,Pending,960.0
31231_1,Cash,Pending,296.0
31232_1,Amex,Paid,700.0
31234_1,Amex,Pending,288.0
31235_1,Amex,Pending,488.0
31237_1,Amex,Paid,520.0
31238_1,Discover,Paid,400.0
31239_1,Visa,Pending,832.0
31242_1,Cash,Paid,78.0
31243_1,MasterCard,Paid,828.0
31244_1,Discover,Pending,750.0
31245_1,Amex,Paid,83.0
31246_1,MasterCard,Pending,325.0
31247_1,Cash,Pending,410.0
31248_1,MasterCard,Paid,960.0
31250_1,Discover,Pending,261.0
31251_1,Discover,Pending,624.0
31252_1,Visa,Paid,552.0
31253_1,Discover,Pending,136.0
31255_1,Amex,Pending,700.0
31256_1,MasterCard,Paid,241.0
31257_1,Cash,Pending,336.0
31259_1,MasterCard,Pending,708.0
31260_1,MasterCard,Paid,1050.0
31261_1,Amex,Paid,243.0
31262_1,Discover,Paid,408.0
31263_1,MasterCard,Pending,178.0
31265_1,Visa,Pending,127.0
31266_1,Discover,Pending,145.0
31271_1,Amex,Pending,247.0
31272_1,MasterCard,Pending,332.0
31273_1,Discover,Pending,408.0
31275_1,Cash,Paid,239.0
31276_1,Visa,Pending,414.0
31277_1,Visa,Pending,672.0
31278_1,Cash,Pending,422.0
31279_1,Cash,Pending,87.0
31281_1,Cash,Pending,812.0
31282_1,Cash,Paid,438.0
31283_1,Visa,Paid,1225.0
31284_1,Discover,Pending,280.0
31285_1,Visa,Pending,450.0
31287_1,Cash,Paid,242.0
31289_1,Discover,Paid,399.0
31292_1,Discover,Paid,227.0
31293_1,Visa,Pending,256.0
31294_1,Discover,Pending,180.0
31295_1,Discover,Paid,219.0
31297_1,Discover,Pending,414.0
31299_1,Visa,Paid,148.0
31300_1,Visa,Paid,365.0
31301_1,Amex,Paid,600.0
31302_1,Cash,Paid,142.0
31304_1,Amex,Paid,158.0
31305_1,MasterCard,Paid,651.0
31308_1,Cash,Pending,650.0
31310_1,Cash,Pending,416.0
31311_1,MasterCard,Pending,912.0
31312_1,Cash,Pending,428.0
31313_1,Visa,Pending,212.0
31314_1,Amex,Paid,240.0
31315_1,Discover,Pending,148.0
31316_1,Visa,Pending,740.0
31317_1,Visa,Paid,1225.0
31320_1,Discover,Paid,735.0
31321_1,Discover,Paid,246.0
31323_1,Visa,Pending,435.0
31324_1,MasterCard,Pending,132.0
31325_1,Amex,Paid,77.0
31326_1,MasterCard,Paid,666.0
31327_1,Cash,Paid,520.0
31328_1,MasterCard,Paid,292.0
31329_1,MasterCard,Pending,128.0
31331_1,MasterCard,Paid,141.0
31332_1,Amex,Paid,268.0
31333_1,Cash,Paid,684.0
31335_1,Discover,Paid,266.0
31336_1,Visa,Paid,120.0
31337_1,Discover,Pending,488.0
31338_1,Visa,Paid,812.0
31339_1,Amex,Paid,239.0
31340_1,Amex,Paid,138.0
31341_1,Cash,Pending,264.0
31342_1,Discover,Pending,414.0
31343_1,Discover,Paid,408.0
31344_1,Amex,Paid,868.0
31345_1,Visa,Paid,254.0
31346_1,MasterCard,Pending,136.0
31347_1,MasterCard,Paid,1085.0
31348_1,Discover,Paid,178.0
31349_1,Visa,Pending,320.0
31351_1,Discover,Pending,508.0
31352_1,MasterCard,Paid,844.0
31353_1,Cash,Paid,1165.0
31356_1,Discover,Pending,496.0
31357_1,Amex,Pending,128.0
31358_1,Discover,Paid,121.0
31360_1,MasterCard,Pending,710.0
31361_1,Discover,Pending,446.0
31362_1,Discover,Paid,240.0
31363_1,Visa,Pending,1195.0
31364_1,Visa,Pending,332.0
31366_1,Amex,Paid,267.0
31369_1,MasterCard,Paid,1175.0
31370_1,Visa,Pending,580.0
31371_1,Discover,Paid,87.0
31377_1,MasterCard,Paid,600.0
31381_1,Visa,Pending,238.0
31382_1,Visa,Pending,206.0
31383_1,Cash,Paid,127.0
31384_1,Amex,Pending,348.0
31385_1,MasterCard,Paid,693.0
31387_1,Visa,Pending,1150.0
31388_1,Amex,Pending,908.0
31389_1,MasterCard,Pending,168.0
31390_1,Visa,Pending,312.0
31391_1,Amex,Paid,126.0
31392_1,MasterCard,Paid,300.0
31393_1,Discover,Paid,429.0
31394_1,MasterCard,Pending,516.0
31395_1,Cash,Paid,484.0
31396_1,Amex,Pending,146.0
31397_1,Visa,Pending,135.0
31398_1,Amex,Paid,320.0
31399_1,Visa,Pending,64.0
31400_1,Visa,Pending,424.0
31401_1,Cash,Pending,402.0
31402_1,Cash,Pending,243.0
31403_1,Amex,Pending,172.0
31404_1,Amex,Pending,137.0
31405_1,Visa,Paid,405.0
31406_1,Cash,Paid,490.0
31407_1,Visa,Paid,618.0
31409_1,Discover,Pending,420.0
31411_1,Cash,Pending,446.0
31412_1,Visa,Paid,360.0
31413_1,MasterCard,Pending,423.0
31414_1,Amex,Paid,687.0
31416_1,Visa,Pending,255.0
31417_1,MasterCard,Paid,124.0
31418_1,Visa,Pending,916.0
31419_1,Cash,Paid,143.0
31420_1,MasterCard,Paid,633.0
31421_1,Discover,Pending,142.0
31422_1,Visa,Paid,304.0
31423_1,MasterCard,Pending,320.0
31424_1,Cash,Pending,249.0
31425_1,Visa,Paid,128.0
31426_1,Amex,Paid,693.0
31427_1,Amex,Paid,630.0
31431_1,Discover,Paid,1225.0
31432_1,Amex,Pending,150.0
31433_1,Amex,Pending,430.0
31434_1,MasterCard,Paid,705.0
31436_1,Amex,Pending,408.0
31439_1,Visa,Pending,62.0
31441_1,Cash,Paid,320.0
31442_1,Visa,Paid,138.0
31443_1,Visa,Pending,122.0
31445_1,Discover,Pending,332.0
31449_1,Cash,Pending,160.0
31450_1,Discover,Paid,254.0
31451_1,MasterCard,Pending,138.0
31452_1,MasterCard,Pending,344.0
31453_1,MasterCard,Paid,423.0
31454_1,Cash,Pending,70.0
31455_1,Discover,Paid,210.0
31456_1,Cash,Pending,952.0
31457_1,MasterCard,Paid,420.0
31458_1,Discover,Paid,246.0
31460_1,MasterCard,Pending,808.0
31462_1,Visa,Pending,350.0
31464_1,MasterCard,Paid,222.0
31467_1,Amex,Pending,378.0
31468_1,Cash,Pending,466.0
31469_1,Discover,Pending,134.0
31470_1,Visa,Paid,164.0
31471_1,Amex,Paid,660.0
31473_1,Cash,Paid,207.0
31476_1,Amex,Pending,121.0
31479_1,Discover,Paid,174.0
31481_1,Visa,Paid,360.0
31482_1,Discover,Pending,240.0
31484_1,Visa,Paid,149.0
31485_1,MasterCard,Paid,213.0
31488_1,Amex,Pending,385.0
31490_1,Discover,Paid,1095.0
31492_1,Cash,Pending,430.0
31493_1,Amex,Pending,375.0
31495_1,Visa,Paid,246.0
31497_1,MasterCard,Paid,80.0
31498_1,Discover,Paid,1025.0
31499_1,MasterCard,Paid,592.0
31501_1,Amex,Pending,635.0
31502_1,Cash,Pending,231.0
31503_1,Discover,Pending,417.0
31504_1,Discover,Paid,695.0
31507_1,MasterCard,Paid,330.0
31508_1,Amex,Paid,290.0
31511_1,Cash,Paid,344.0
31512_1,MasterCard,Paid,410.0
31514_1,Visa,Paid,292.0
31515_1,Discover,Paid,580.0
31516_1,Cash,Pending,564.0
31518_1,Discover,Pending,408.0
31519_1,Cash,Paid,242.0
31520_1,Discover,Paid,250.0
31521_1,Cash,Pending,1180.0
31523_1,Discover,Paid,741.0
31524_1,Cash,Paid,390.0
31526_1,Cash,Paid,620.0
31528_1,Cash,Pending,417.0
31530_1,Amex,Paid,496.0
31531_1,Amex,Paid,472.0
31533_1,Discover,Paid,262.0
31534_1,Visa,Paid,630.0
31535_1,Visa,Pending,128.0
31536_1,Visa,Pending,429.0
31537_1,Visa,Pending,280.0
31538_1,Cash,Paid,124.0
31539_1,MasterCard,Pending,300.0
31540_1,MasterCard,Paid,176.0
31544_1,Discover,Paid,648.0
31545_1,Cash,Pending,498.0
31546_1,Visa,Pending,615.0
31547_1,Cash,Paid,400.0
31548_1,MasterCard,Paid,552.0
31549_1,Visa,Pending,1120.0
31550_1,MasterCard,Pending,120.0
31553_1,Amex,Paid,504.0
31554_1,Cash,Paid,645.0
31556_1,Cash,Paid,904.0
31557_1,MasterCard,Paid,201.0
31558_1,Amex,Paid,130.0
31559_1,Amex,Paid,200.0
31561_1,Visa,Pending,131.0
31562_1,Visa,Paid,246.0
31563_1,Amex,Paid,183.0
31564_1,Visa,Pending,450.0
31568_1,Amex,Paid,82.0
31569_1,Cash,Pending,812.0
31570_1,Discover,Paid,1055.0
31571_1,MasterCard,Paid,300.0
31574_1,Discover,Paid,568.0
31578_1,Cash,Pending,252.0
31579_1,Visa,Paid,480.0
31581_1,Amex,Pending,438.0
31582_1,Visa,Paid,62.0
31584_1,MasterCard,Pending,340.0
31585_1,Cash,Paid,280.0
31587_1,MasterCard,Pending,67.0
31588_1,Discover,Pending,675.0
31592_1,MasterCard,Pending,390.0
31593_1,Discover,Paid,393.0
31595_1,Visa,Paid,78.0
31596_1,MasterCard,Paid,267.0
31597_1,Amex,Paid,75.0
31598_1,Visa,Paid,888.0
31599_1,Visa,Pending,296.0
31600_1,Cash,Paid,256.0
31601_1,MasterCard,Pending,488.0
31602_1,Amex,Pending,200.0
31603_1,MasterCard,Pending,229.0
31604_1,Cash,Pending,630.0
31605_1,Cash,Pending,450.0
31606_1,Discover,Pending,556.0
31607_1,Visa,Pending,1195.0
31608_1,Visa,Paid,726.0
31609_1,MasterCard,Paid,498.0
31612_1,Visa,Pending,404.0
31613_1,Cash,Pending,714.0
31614_1,Visa,Paid,315.0
31615_1,Cash,Paid,725.0
31616_1,Cash,Pending,730.0
31617_1,Visa,Paid,240.0
31618_1,Amex,Pending,458.0
31619_1,Amex,Paid,136.0
31620_1,Discover,Pending,134.0
31621_1,Visa,Paid,675.0
31623_1,Visa,Pending,73.0
31624_1,Visa,Pending,690.0
31628_1,Cash,Paid,83.0
31629_1,Amex,Paid,160.0
31630_1,Amex,Paid,226.0
31632_1,MasterCard,Pending,390.0
31633_1,Discover,Pending,154.0
31634_1,Discover,Pending,121.0
31635_1,Cash,Paid,630.0
31636_1,MasterCard,Pending,434.0
31638_1,Amex,Pending,444.0
31640_1,Amex,Pending,73.0
31641_1,Amex,Pending,120.0
31642_1,Visa,Paid,134.0
31643_1,Cash,Paid,87.0
31648_1,Visa,Pending,1105.0
31650_1,Amex,Paid,564.0
31651_1,Visa,Pending,665.0
31652_1,Visa,Paid,74.0
31654_1,Cash,Paid,276.0
31655_1,Cash,Pending,276.0
31656_1,Discover,Pending,422.0
31657_1,Cash,Paid,258.0
31660_1,Visa,Paid,270.0
31661_1,Visa,Paid,494.0
31662_1,Cash,Pending,298.0
31664_1,Cash,Paid,426.0
31665_1,MasterCard,Paid,132.0
31666_1,Amex,Pending,960.0
31668_1,MasterCard,Paid,137.0
31669_1,Visa,Paid,657.0
31670_1,Cash,Paid,536.0
31671_1,Visa,Paid,158.0
31672_1,MasterCard,Pending,456.0
31673_1,MasterCard,Paid,1085.0
31674_1,Cash,Pending,651.0
31677_1,MasterCard,Paid,480.0
31678_1,Visa,Pending,85.0
31679_1,Cash,Paid,400.0
31680_1,Visa,Pending,210.0
31681_1,Cash,Pending,274.0
31682_1,Discover,Pending,1085.0
31684_1,Visa,Pending,1180.0
31685_1,Amex,Paid,1195.0
31687_1,MasterCard,Paid,808.0
31689_1,Amex,Pending,732.0
31692_1,Visa,Pending,280.0
31693_1,MasterCard,Pending,1060.0
31694_1,Cash,Paid,288.0
31695_1,Visa,Pending,800.0
31696_1,Amex,Paid,142.0
31697_1,Discover,Pending,228.0
31698_1,Amex,Paid,660.0
31699_1,Discover,Pending,429.0
31700_1,Visa,Paid,247.0
31702_1,Amex,Paid,627.0
31706_1,Cash,Pending,262.0
31707_1,Discover,Pending,124.0
